"Nom";"Prénom";"Date_depot";"Version";"Type_mandat";"Mandat";"Section";"Description";"Détails";"Valeur";"ver"
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"ldd";"crédit mutuel";12000;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte courant";"crédit mutuel";100;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte d'épargne";"crédit mutuel";250000;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"vehiculedto";"terrestre à moteur";"";7500;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"vehiculedto";"terrestre à moteur";"";12000;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"passifdto";"emprunt immobilier";"crédit mutuel";370212;4
"bechu";"christophe";2022-07-16;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"passifdto";"emprunt bancaire";"crédit mutuel";58196;4
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"immeubledto";"maison individuelle";"310";250000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"scidto";"[données non publiées]";"50.0";140000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"scidto";"[données non publiées]";"50.0";90000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"assuranceviedto";"crédit mutuel";"";11876;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"assuranceviedto";"mutex union carel";"";46911;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"assuranceviedto";"mutex union carel";"";29009;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"assuranceviedto";"mutex union carel";"";18335;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"assuranceviedto";"crédit mutuel";"";51;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte courant";"société générale";374;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte courant";"crédit mutuel";4304;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte courant";"crédit mutuel";78;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"livret a";"crédit mutuel";22950;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"ldd";"crédit mutuel";12000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte courant";"crédit mutuel";100;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"comptesbancairedto";"compte d'épargne";"crédit mutuel";250000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"vehiculedto";"terrestre à moteur";"";7500;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"vehiculedto";"terrestre à moteur";"";12000;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"passifdto";"emprunt immobilier";"crédit mutuel";185106;3
"bechu";"christophe";2022-11-13;"0";"membre du gouvernement";"ministre de la transition écologique et de la cohésion des territoires";"passifdto";"emprunt bancaire";"crédit mutuel";29098;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte courant";"bnp paribas";3266;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"ldd";"bnp paribas";2111;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"pel";"bnp paribas";55121;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte courant";"crédit mutuel [données non publiées]";556;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"livret a";"crédit mutuel [données non publiées]";22886;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte courant";"société générale";26793;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte courant";"société générale";1507;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte courant";"société générale";6008;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"livret a";"société générale";23663;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"ldd";"société générale";12095;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte d'épargne";"société générale";134860;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"pel";"société générale";63345;3
"berville";"hervé";2022-09-02;"0";"membre du gouvernement";"secrétaire d'état auprès de la première ministre chargée de la mer";"comptesbancairedto";"compte d'épargne";"société générale";4076;3
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"immeubledto";"appartement";"184";1250000;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"immeubledto";"appartement";"70";71550;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"scidto";"[données non publiées]";"50.0";50000;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"valeursenboursedto";"pea";"";405237;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"crédit mutuel";"";670697;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"axa";"";8267;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"axa";"";30457;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"axa";"";76988;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"axa";"";72217;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"axa";"";34988;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"cic epargne salariale";"";37443;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"bnp paribas";"";43144;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"assuranceviedto";"bnp paribas e&re";"";83182;2
"boone";"laurence";2022-08-26;"0";"membre du gouvernement";"ministre délégué auprès de la ministre de l'europe et des affaires étrangères chargé de l'europe";"comptesbancairedto";"compte courant";"crédit mutuel";24403;2
